Date Submitted,Workout Date,Activity Type,Calories Burned (kcal),Distance (mi),Workout Time (seconds),Avg Pace (min/mi),Max Pace (min/mi),Avg Speed (mi/h),Max Speed (mi/h),Avg Heart Rate,Steps,Notes,Source,Link
"May 14, 2022","May 14, 2022",Run,174,2.1726,3111,23.8654,10.9504,2.5141,5.47925,,4392,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6578500579
"May 14, 2022","May 14, 2022",Run,145,1.84831,2327,20.9831,9.69923,2.85944,6.18606,,5924,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6578444701
"May 13, 2022","May 13, 2022",Run,202,2.54881,2896,18.9369,11.6913,3.16841,5.13204,,4924,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6576471424
"May 12, 2022","May 12, 2022",Run,211,2.65595,2993,18.7817,10.4752,3.1946,5.72783,,5411,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6574383097
"May 11, 2022","May 11, 2022",Run,198,2.48442,2804,18.8106,9.22302,3.1897,6.50546,,4895,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6572159545
"May 10, 2022","May 10, 2022",Run,206,2.5729,2829,18.3256,10.3397,3.27411,5.80288,,4868,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6569784247
"May 9, 2022","May 9, 2022",Run,206,2.56037,2804,18.2526,11.1086,3.28721,5.40124,,5045,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6567187816
"May 8, 2022","May 8, 2022",Run,183,2.27598,2472,18.1021,10.6239,3.31454,5.64766,,4343,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6564743923
"May 8, 2022","May 8, 2022",Run,409,5.16061,6986,22.5619,9.14911,2.65935,6.55802,,10523,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6564027877
"May 3, 2022","May 3, 2022",Run,185,2.36751,2919,20.549,11.0903,2.91985,5.41015,,4698,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6554276974
"May 3, 2022","May 2, 2022",Run,140,1.77326,2059,19.3523,11.4621,3.10041,5.23463,,3570,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6552089293
"May 1, 2022","May 1, 2022",Run,154,1.95805,2575,21.9181,10.9053,2.73747,5.5019,,3973,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6549527338
"May 1, 2022","May 1, 2022",Run,174,2.21575,2795,21.0237,10.62,2.85392,5.64971,,4542,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6548559508
"May 1, 2022","April 30, 2022",Run,137,1.72957,1957,18.8583,10.2052,3.18162,5.87933,,3374,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6548431576
"April 30, 2022","April 30, 2022",Run,193,2.39372,2572,17.9079,10.4886,3.35047,5.72048,,4638,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6547390780
"April 29, 2022","April 29, 2022",Run,213,2.41354,4018,27.7462,8.02745,2.16246,7.47435,,4978,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6545381509
"April 28, 2022","April 28, 2022",Run,141,1.79087,2331,21.6933,9.50026,2.76583,6.31561,,3511,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6543318445
"April 27, 2022","April 27, 2022",Run,166,2.12818,2564,20.0798,8.64956,2.98808,6.93677,,4165,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6541198852
"April 26, 2022","April 26, 2022",Run,218,2.28633,4342,31.6519,12.2095,1.89562,4.9142,,4614,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6539061445
"April 25, 2022","April 25, 2022",Run,206,2.61066,3008,19.2033,12.0999,3.12446,4.9587,,5108,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6536744644
"April 24, 2022","April 24, 2022",Run,168,2.12528,2424,19.0093,9.26094,3.15636,6.47882,,3979,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6533469793
"April 24, 2022","April 23, 2022",Run,222,2.8166,3241,19.178,12.0992,3.12859,4.95899,,5475,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6532325224
"April 22, 2022","April 22, 2022",Run,176,2.24633,2625,19.4762,9.29267,3.08068,6.4567,,4517,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6530077003
"April 22, 2022","April 22, 2022",Run,103,1.26266,1338,17.6611,9.26989,3.39729,6.47257,,2310,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6529261972
"April 21, 2022","April 21, 2022",Run,178,2.28007,2800,20.4672,11.0166,2.93152,5.44633,,4641,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6527992393
"April 21, 2022","April 21, 2022",Run,181,2.13133,3359,26.2668,2.07934,2.28425,28.8553,,3642,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6527013961
"April 21, 2022","April 20, 2022",Run,166,2.09852,2824,22.4285,10.314,2.67517,5.81732,,4494,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6526888297
"April 20, 2022","April 19, 2022",Run,263,3.09455,4868,26.2182,2.0532,2.28849,29.2227,,5255,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6525887803
"April 18, 2022","April 18, 2022",Run,179,2.29963,2751,19.938,11.0407,3.00933,5.43443,,4850,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6521559463
"April 18, 2022","April 18, 2022",Run,161,1.99604,2158,18.019,10.0464,3.32981,5.97228,,3963,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6520706719
"April 17, 2022","April 17, 2022",Run,127,1.61603,2121,21.8746,8.85597,2.7429,6.77509,,3471,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6519526684
"April 17, 2022","April 17, 2022",Run,111,1.40021,1859,22.1276,11.2361,2.71154,5.33994,,2746,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6518890867
"April 16, 2022","April 16, 2022",Run,211,2.24926,4095,30.3433,8.07458,1.97737,7.43073,,4672,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6517622983
"April 16, 2022","April 16, 2022",Run,156,1.99748,2355,19.6498,9.30533,3.05347,6.44792,,3954,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6516893314
"April 15, 2022","April 15, 2022",Run,199,2.46787,2655,17.9305,9.46541,3.34626,6.33887,,4795,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6515143552
"April 14, 2022","April 14, 2022",Run,134,1.70788,2198,21.4495,11.7719,2.79726,5.09687,,3516,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6513627415
"April 13, 2022","April 13, 2022",Run,154,1.86601,1859,16.6041,9.25694,3.61357,6.48163,,3586,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6510833551
"April 12, 2022","April 12, 2022",Run,132,1.6802,2200,21.8228,11.9042,2.74942,5.04025,,3360,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6509483116
"April 12, 2022","April 11, 2022",Run,149,1.89674,2381,20.9219,9.64936,2.86781,6.21803,,3903,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6509399842
"April 11, 2022","April 10, 2022",Run,156,1.9959,2373,19.8157,11.5128,3.02791,5.21159,,4057,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6507113890
"April 10, 2022","April 9, 2022",Run,178,2.28591,2815,20.5243,10.9608,2.92337,5.47403,,4601,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6504954160
"April 7, 2022","April 7, 2022",Run,209,2.66036,3373,21.1312,12.1906,2.8394,4.92183,,5379,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6499168486
"April 6, 2022","April 6, 2022",Run,157,1.99859,2542,21.1983,10.4479,2.83042,5.74277,,6468,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6497357392
"April 5, 2022","April 5, 2022",Run,125,1.54847,2270,24.4327,10.98,2.45572,5.46447,,5730,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6495281740
"March 29, 2022","March 29, 2022",Run,197,2.51092,3149,20.902,11.5434,2.87054,5.19777,,8019,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6481282210
"March 28, 2022","March 28, 2022",Run,137,1.758,2178,20.6485,11.7823,2.90579,5.0924,,5550,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6479178931
"March 28, 2022","March 27, 2022",Run,164,2.08505,2425,19.384,12.3926,3.09533,4.8416,,6205,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6479150014
"March 27, 2022","March 27, 2022",Run,410,3.71744,2695,12.0827,6.61499,4.96578,9.07031,,7167,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6476818480
"March 27, 2022","March 27, 2022",Run,161,2.00984,2202,18.2602,10.1618,3.28583,5.90446,,5657,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6476362915
"March 27, 2022","March 27, 2022",Run,120,1.51589,2037,22.3961,9.24133,2.67903,6.49257,,5166,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6475159066
"March 26, 2022","March 26, 2022",Run,190,2.43479,2938,20.1113,9.68919,2.9834,6.19246,,7499,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6474910813
"March 26, 2022","March 25, 2022",Run,223,2.83749,3299,19.3775,12.0144,3.09638,4.994,,8441,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6474835468
"March 25, 2022","March 24, 2022",Run,145,1.85811,2311,20.7289,7.92577,2.89451,7.57024,,5888,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6472302211
"March 24, 2022","March 23, 2022",Run,158,1.92894,2878,24.8669,10.575,2.41285,5.67376,,7258,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6469135534
"March 21, 2022","March 21, 2022",Run,900,7.93719,5591,11.7401,6.87696,5.11069,8.72479,,14912,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6464572678
"March 20, 2022","March 20, 2022",Run,530,5.04462,2755,9.1021,5.98445,6.59189,10.026,,7568,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6461750899
"March 19, 2022","March 19, 2022",Run,180,2.22248,2385,17.8854,7.81147,3.35469,7.68101,,6136,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6459149152
"March 18, 2022","March 18, 2022",Run,94,1.15878,1716,24.6812,12.7493,2.43101,4.70615,,4329,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6457960873
"March 18, 2022","March 18, 2022",Run,101,1.27049,1730,22.6947,11.4588,2.64379,5.23616,,4384,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6457949287
"March 18, 2022","March 17, 2022",Run,89,1.08464,1611,24.7548,9.91135,2.42377,6.05367,,4064,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6456021961
"March 17, 2022","March 17, 2022",Run,128,1.58186,1685,17.7534,4.71685,3.37964,12.7204,,4337,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6454981210
"March 17, 2022","March 16, 2022",Run,151,1.89124,2668,23.5119,9.86939,2.5519,6.0794,,6748,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6454916392
"March 16, 2022","March 16, 2022",Run,103,1.27868,1373,17.8961,9.37489,3.35269,6.40007,,3532,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6452521852
"March 15, 2022","March 15, 2022",Run,168,2.12367,2807,22.0294,12.6295,2.72363,4.7508,,7126,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6451548070
"March 15, 2022","March 15, 2022",Run,138,1.71525,1877,18.2384,8.58052,3.28976,6.99258,,4822,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6450231280
"March 14, 2022","March 14, 2022",Run,228,2.91526,3577,20.4499,5.06519,2.93401,11.8456,,9121,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6449234902
"March 14, 2022","March 14, 2022",Run,122,1.54709,1806,19.4559,5.08304,3.0839,11.804,,4620,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6447993868
"March 13, 2022","March 13, 2022",Run,141,1.79032,2093,19.4844,10.6222,3.07938,5.64856,,5353,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6446926690
"March 13, 2022","March 13, 2022",Run,162,2.04492,2346,19.1205,8.51169,3.13799,7.04913,,6008,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6446132878
"March 12, 2022","March 12, 2022",Run,284,3.60776,4725,21.8279,11.2037,2.74877,5.35537,,12001,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6444966889
"March 12, 2022","March 12, 2022",Run,145,1.7771,2635,24.7126,9.15312,2.42791,6.55514,,6647,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6444369409
"March 12, 2022","March 11, 2022",Run,215,2.69718,3801,23.4875,11.2075,2.55455,5.35357,,9614,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6444175159
"March 11, 2022","March 11, 2022",Run,140,1.78502,2104,19.6449,9.21222,3.05422,6.51309,,5379,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6442175989
"March 9, 2022","March 9, 2022",Run,195,2.45841,3349,22.7043,11.9443,2.64267,5.02333,,8487,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6436239937
"March 9, 2022","March 8, 2022",Run,207,2.64688,3337,21.0122,11.1808,2.85549,5.36635,,8495,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6436194178
"March 7, 2022","March 7, 2022",Run,202,2.34546,3777,26.8391,10.7996,2.23555,5.55579,,9489,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6432736285
"March 7, 2022","March 7, 2022",Run,112,1.4276,1683,19.6484,11.9505,3.05369,5.02069,,4302,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6431939161
"March 6, 2022","March 6, 2022",Run,220,2.81477,3536,20.9371,12.3195,2.86572,4.87032,,9003,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6431075794
"March 6, 2022","March 6, 2022",Run,433,4.02225,2339,9.69193,4.79033,6.19072,12.5252,,6375,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6430940740
"March 6, 2022","March 6, 2022",Run,178,2.23584,3074,22.9146,11.9459,2.61842,5.02264,,7786,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6430397908
"March 5, 2022","March 5, 2022",Run,169,2.08682,3068,24.503,10.7469,2.44868,5.58301,,7743,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6429387163
"March 5, 2022","March 5, 2022",Run,189,2.41349,2849,19.6742,11.8179,3.04969,5.07704,,7282,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6428663392
"March 4, 2022","March 4, 2022",Run,235,2.96533,3984,22.3921,12.2785,2.67952,4.88657,,10104,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6427775623
"Feb. 25, 2022","Feb. 25, 2022",Run,154,1.93275,2723,23.4813,11.4945,2.55523,5.21988,,6888,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6413282689
"Feb. 23, 2022","Feb. 23, 2022",Run,140,1.79224,2258,20.9979,7.20601,2.85743,8.32639,,5748,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6410709268
"Feb. 23, 2022","Feb. 22, 2022",Run,159,2.00277,2741,22.8101,7.50135,2.63041,7.99857,,6944,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6409595926
"Feb. 22, 2022","Feb. 22, 2022",Run,134,1.71314,2047,19.9147,9.04376,3.01285,6.63441,,5228,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6408700366
"Feb. 22, 2022","Feb. 22, 2022",Run,128,1.63463,2102,21.4319,9.89123,2.79956,6.06598,,5345,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6407655115
"Feb. 21, 2022","Feb. 21, 2022",Run,160,2.00217,2869,23.8824,11.5181,2.51231,5.20918,,7250,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6406113256
"Feb. 20, 2022","Feb. 20, 2022",Run,219,2.74245,3939,23.9385,9.47751,2.50643,6.33078,,9953,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6405395953
"Feb. 20, 2022","Feb. 20, 2022",Run,2867,26.3975,15731,9.93214,6.40435,6.04099,9.36863,,42747,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6405349855
"Feb. 19, 2022","Feb. 19, 2022",Run,238,2.81624,4399,26.0335,13.2928,2.30472,4.51371,,11068,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6403516486
"Feb. 19, 2022","Feb. 19, 2022",Run,198,2.5022,3352,22.327,8.44938,2.68733,7.10111,,8503,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6402661285
"Feb. 19, 2022","Feb. 18, 2022",Run,154,1.97307,2450,20.6953,11.8998,2.89921,5.04211,,6243,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6402320353
"Feb. 17, 2022","Feb. 17, 2022",Run,308,3.91151,5136,21.8841,9.32797,2.74171,6.43227,,13043,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6400220935
"Feb. 15, 2022","Feb. 15, 2022",Run,177,2.23605,3007,22.413,10.7432,2.67702,5.5849,,7626,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6396293506
"Feb. 15, 2022","Feb. 15, 2022",Run,119,0.604353,3217,88.7174,11.9059,0.676304,5.03952,,7811,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6396260113
"Feb. 14, 2022","Feb. 14, 2022",Run,13,0.0187049,346,308.297,11.0665,0.194618,5.42177,,831,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6394273570
"Feb. 13, 2022","Feb. 13, 2022",Run,227,2.87572,3773,21.867,12.0695,2.74386,4.97119,,9582,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6392398744
"Feb. 13, 2022","Feb. 13, 2022",Run,160,2.03001,2626,21.5598,11.7233,2.78295,5.11801,,6675,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6391656016
"Feb. 13, 2022","Feb. 12, 2022",Run,176,2.21412,3085,23.2222,11.6646,2.58374,5.14376,,7808,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6390638173
"Feb. 12, 2022","Feb. 12, 2022",Run,189,2.33213,2490,17.7949,8.38323,3.37175,7.15715,,6408,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6390049180
"Feb. 11, 2022","Feb. 11, 2022",Run,311,3.96318,5002,21.0353,9.46234,2.85235,6.34093,,12732,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6388622242
"Feb. 9, 2022","Feb. 9, 2022",Run,214,2.70487,3662,22.5643,11.5216,2.65907,5.2076,,9283,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6384607684
"Feb. 8, 2022","Feb. 8, 2022",Run,205,2.62401,3257,20.6872,10.199,2.90035,5.88292,,8299,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6382438189
"Feb. 8, 2022","Feb. 7, 2022",Run,267,3.3912,4454,21.89,5.49516,2.74098,10.9187,,11311,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6380998624
"Feb. 6, 2022","Feb. 6, 2022",Run,180,2.29872,2707,19.6269,7.4112,3.05704,8.09585,,6920,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6378153661
"Feb. 6, 2022","Feb. 6, 2022",Run,156,1.98589,2537,21.2919,10.508,2.81798,5.70992,,6453,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6377499997
"Feb. 5, 2022","Feb. 5, 2022",Run,245,3.10885,4104,22.0017,11.869,2.72706,5.0552,,10419,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6376381564
"Feb. 5, 2022","Feb. 5, 2022",Run,183,2.33048,2960,21.1687,12.0465,2.83437,4.98069,,7532,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6375636712
"Feb. 4, 2022","Feb. 4, 2022",Run,261,3.28357,4498,22.8309,9.31164,2.62802,6.44355,,11395,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6374598250
"Feb. 4, 2022","Feb. 4, 2022",Run,165,2.08658,2829,22.5968,9.81192,2.65524,6.11501,,7171,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6373850230
"Feb. 3, 2022","Feb. 3, 2022",Run,167,2.12626,2773,21.7361,9.16506,2.76038,6.5466,,7045,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6372989620
"Feb. 3, 2022","Feb. 3, 2022",Run,156,2.00221,2400,19.978,7.79414,3.00331,7.69809,,6129,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6372450703
"Feb. 2, 2022","Feb. 2, 2022",Run,148,1.82866,2676,24.3894,9.14662,2.46009,6.5598,,6755,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6371249272
"Feb. 2, 2022","Feb. 2, 2022",Run,114,1.44394,1884,21.7461,11.7945,2.75912,5.08711,,4786,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6370328254
"Feb. 1, 2022","Feb. 1, 2022",Run,201,2.55765,3260,21.2435,6.54976,2.82439,9.16065,,8293,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6369266152
"Jan. 31, 2022","Jan. 31, 2022",Run,226,2.84701,3228,18.897,12.0724,3.17511,4.97003,,8273,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6367182127
"Jan. 30, 2022","Jan. 30, 2022",Run,335,4.19659,5933,23.5628,12.2009,2.54639,4.91767,,15004,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/6365085268
